text,retweets,favorites,user,text_clean
@smartcarbar @nlcpeople @stephen_purdon @IrvineJordan @JaneyGodley Thank You so much for supporting our small charity. We really hope your customers love the new range as much as we do. 🔴🟡🔵. #localsupport #proudtobeadreammaker,0,0,DreammakerLes,smartcarbar nlcpeople irvinejordan janeygodley thank much supporting small charity really hope customers love new range much localsupport proudtobeadreammaker
"Feast Your Eyes On This My Beauties! 👀

And then buy a ticket! 
All proceeds to charity. Details, Schedule and Ticket link below. ⤵️ https://t.co/X9zdkMV042",0,0,errormessage,feast eyes beauties buy ticket proceeds charity details schedule ticket link
"2 doses of Pfizer, 0 side effects from both shot AND the company I worked for gave me paid time off to get vaxxed AND I got an additional $75 AND they donated $25 to charity.  And the shots are free.

Get vaxxed. https://t.co/n2A4lq9b2P",1,7,Pettyartist,2 doses pfizer 0 side effects shot company worked gave paid time get vaxxed got additional 75 donated 25 charity shots free get vaxxed
APEX WITH THE ONE AND ONLY DARKROSE!! CHARITY MONTH! !charity #AimbotEnergy #HYPETEAM #SMASHFAM #CHEEKYBAGGINS https://t.co/4baAaZok5S,1,12,jd6211992,apex one darkrose charity month charity aimbotenergy hypeteam smashfam cheekybaggins
"Stream today will be promoting @Blaakerz24 Charity stream for @afspnational As you all know, this cause means so much to me, so please support Blake today &amp; visit his stream &amp; donate to his campaign. See you all in 5 minutes! https://t.co/kr7JV2hLdp https://t.co/VzrSnmp06w",2,1,RafLP_,stream today promoting blaakerz24 charity stream afspnational know cause means much please support blake today visit stream donate campaign see 5 minutes
"@FLOWERYLHH @copyofthetide @sktrhrry It wasn't real. But I personally don't see the humor, for a multitude of reasons, the two mains being: 1) as I said, she'd be joking about wasting breast milk that a lot of babies, esp premies, benefit from; 2) it was supposed to be attention for charity, not for her.",0,0,goBEBAgo,flowerylhh copyofthetide sktrhrry real personally see humor multitude reasons two mains 1 said joking wasting breast milk lot babies esp premies benefit 2 supposed attention charity
@paulwarne16 any chance you could follow my charity page so that I can DM you about an auction im doing for Weston Park Cancer Charity,0,0,MellorWph,paulwarne16 chance could follow charity page dm auction im weston park cancer charity
"🌽 I’m proud to support National EOS Awareness Week as the charity ambassador for @ausEEorg. All this week, fantastic speakers have been sharing stories &amp; resources for understanding &amp; living with food allergy. My video is here: https://t.co/RRUNNK8eg9 https://t.co/Uu7BjJUT7n",0,3,misterwootube,im proud support national eos awareness week charity ambassador auseeorg week fantastic speakers sharing stories resources understanding living food allergy video
@keithcropper1 Our fan base chant about going on the piss with him. A guy who died after kills lifetime of drinking. This is charity this and the guy is a local hero behave mate.,0,1,_callumstone,keithcropper1 fan base chant going piss guy died kills lifetime drinking charity guy local hero behave mate
@simon_brooke how much milk? Couple of stainless steel thermos flasks might do it. They show up in charity shops fairly regularly too,0,0,sallyhinch,much milk couple stainless steel thermos flasks might show charity shops fairly regularly
"1/5 After two years as CEO, Transport for All has today announced that Kirsty Hoyle is leaving to pursue a new direction in the charity sector.  Over the last two years, which have seen challenges unprecedented for both TfA and wider society, Kirsty has overseen an organisational",0,0,TransportForAll,two years ceo transport today announced kirsty hoyle leaving pursue new direction charity sector last two years seen challenges unprecedented tfa wider society kirsty overseen organisational
"@lucymitv I met him years ago at hayfield cricket club it was a charity match,
Great bloke never forgot him or what he did for the north west,
So sad that the best are taken to soon.😎😎😎",0,0,eva79274289,lucymitv met years ago hayfield cricket club charity match great bloke never forgot north west sad best taken soon
"Who would possibly WANT a Cameo from @RudyGiuliani?! Even worse, who would pay $199 for a message from that idiot?! If you have $200 to throw away on something this stupid, consider donating it to charity instead.",0,0,KingNisch,would possibly want cameo rudygiuliani even worse would pay 199 message idiot 200 throw away something stupid consider donating charity instead
"@bermicourt First 7 jobs:
1. Paper boy.
2. Farm hand.
3. Kennel ‘Maid’.
4. Stripper.
5. Soldier.
6. Charity worker.
7. Soldier.",0,0,Skid986,bermicourt first 7 jobs paper boy farm hand kennel maid stripper soldier charity worker soldier
so many pretty ppl in the world e la mia ragazza is still sticking with me ???? Doing charity work i see lmaoo,0,1,faeryblunt,many pretty ppl world e la mia ragazza still sticking charity work see lmaoo
Officials say gang exploited children in fake charity scam. https://t.co/IRu59sKTYn,0,0,GeorgiaAtoZ,officials say gang exploited children fake charity scam
Officials say gang exploited children in fake charity scam. https://t.co/ipib7XGggm,0,0,GeorgiaNewsNow,officials say gang exploited children fake charity scam
Officials say gang exploited children in fake charity scam. https://t.co/1xsaxLJ4Zo,0,0,ThomChandler,officials say gang exploited children fake charity scam
I wasn't able to catch like any of the last charity subbathon live so I'm excited for there to be another :0,0,0,raccoonowu,able catch like last charity subbathon live excited another
Officials say gang exploited children in fake charity scam. https://t.co/CEhRVp2n0f,1,0,TheGeorgiaSun,officials say gang exploited children fake charity scam
@Moameddow @SimonTemplarGB I remember one sleb thinking he was doing his saintly bit for charity by donating things that were donated to him. 🙄,0,2,Tilly_TeaCup,moameddow simontemplargb remember one sleb thinking saintly bit charity donating things donated
"@Herdunney1 @DeleMotors @Let_love_lead_ @O_Omowanle @OfficialCruz02 @solowisez @iam_jerry100 @Helenmar11 @OOzozahua @PetrologistMike @AuthenticRoy7 @charity_jcm Thank you sir @DeleMotors  God bless you richly
Thank you @Herdunney1 
Thank you @charity_jcm more years ahead",0,1,IamRiri006,herdunney1 delemotors officialcruz02 solowisez helenmar11 oozozahua petrologistmike authenticroy7 thank sir delemotors god bless richly thank herdunney1 thank years ahead
Got ambushed by the anti-maskers today...while working a charity event...for kids.,0,0,fraymous,got ambushed today working charity event kids
Charity Muggers in Canberra need to GO AWAY – NNN Show Ep 92 https://t.co/lQiX8fH8YW https://t.co/7zdWwoe2TD,0,0,christicehurst,charity muggers canberra need go away nnn show ep92
Fear nothing but perhaps more harm than to charity,0,0,jane_dotexe,fear nothing perhaps harm charity
@blakandblack No it is a USA based business. Our Pentecostal PM gives donations to Hillsong for charitable works!!!!! Tax payers $$$$  So WE pay for their virtually non existent charity,0,0,blossomtearie,blakandblack usa based business pentecostal pm gives donations hillsong charitable works tax payers pay virtually non existent charity
"Our Store Is Now Live! 

Grab some eco friendly merch and 50% of all profits goes to charity.  Win for you, win for environment, win for charity!! 🤯 

Check it out here: https://t.co/OqvRVUkLmZ https://t.co/5UDcRi8AoZ",0,1,FlipperCoin2021,store live grab eco friendly merch 50 profits goes charity win win environment win charity check
@DineshDSouza He gave his salary to charity. Biden spends his on dypers.,0,0,RitaAP18,dineshdsouza gave salary charity biden spends dypers
@sofingusa Was so lovely to see you today - and I enjoyed our mid-apocalyptic charity shop bonanza.,0,0,sarah_angliss,sofingusa lovely see today enjoyed charity shop bonanza
"2/2

I need people to look at my work and see if people would be interested in buying a few? 

£2.50 each photo.

All money going to Charity.",0,0,Caketime2021,need people look work see people would interested buying photo money going charity
"@nxbodynocrime Yes! It is Caritas (Charity) by Piero del Pollaiolo. The first one from him, too.",0,1,daisyandthesix_,nxbodynocrime yes caritas charity piero del pollaiolo first one
"@barlaser_97 could you follow my charity page.  Its for Cancer Charity in Sheffield, Weston Park",0,0,MellorWph,could follow charity page cancer charity sheffield weston park
"@IsaacDButler @thatonequeen There was a picture of a pair in a charity shop, perhaps you'd have better luck looking there?",0,0,JHodson15,isaacdbutler thatonequeen picture pair charity shop perhaps better luck looking
@P1NEAPPLET3A @MozehMoz @eeriee10 @ftDerpy For someone so persistent about giving to charity,0,0,SpazdogYT,p1neapplet3a mozehmoz eeriee10 ftderpy someone persistent giving charity
like whatever charity that helps at some point is amazing but ive seen streamers doing mostly u.s. / uk centered charities while other countries have way worse situation with e.g. lgbt tolerance or even lack of peace in their country,0,1,ranboovod,like whatever charity helps point amazing ive seen streamers mostly uk centered charities countries way worse situation lgbt tolerance even lack peace country
"@ScottishMark68 @K_Niemietz @iealondon @NeildKieran Well we are discussing a charity so it's hardly tangential.

Care to say which statement you disagree with?",0,0,morrispoker,scottishmark68 iealondon neildkieran well discussing charity hardly tangential care say statement disagree
